Port Name,State,Border,Date,Measure,Value,Season
Sherwood,North Dakota,Canada,2008-10-01,Trains,0,Fall
Sherwood,North Dakota,Canada,2008-10-01,Trucks,505,Fall
Skagway,Alaska,Canada,2008-10-01,Buses,0,Fall
Skagway,Alaska,Canada,2008-10-01,Cars,908,Fall
Skagway,Alaska,Canada,2008-10-01,Trains,0,Fall
Skagway,Alaska,Canada,2008-10-01,Trucks,276,Fall
St John,North Dakota,Canada,2008-10-01,Buses,2,Fall
St John,North Dakota,Canada,2008-10-01,Cars,1325,Fall
St John,North Dakota,Canada,2008-10-01,Trains,0,Fall
St John,North Dakota,Canada,2008-10-01,Trucks,176,Fall
Sumas,Washington,Canada,2008-10-01,Buses,115,Fall
Sumas,Washington,Canada,2008-10-01,Cars,63861,Fall
Sumas,Washington,Canada,2008-10-01,Trains,26,Fall
Sumas,Washington,Canada,2008-10-01,Trucks,11517,Fall
Sweetgrass,Montana,Canada,2008-10-01,Buses,22,Fall
Sweetgrass,Montana,Canada,2008-10-01,Cars,23452,Fall
Sweetgrass,Montana,Canada,2008-10-01,Trains,31,Fall
Sweetgrass,Montana,Canada,2008-10-01,Trucks,11507,Fall
Tecate,California,Mexico,2008-10-01,Buses,22,Fall
Tecate,California,Mexico,2008-10-01,Cars,77766,Fall
Tecate,California,Mexico,2008-10-01,Trains,4,Fall
Tecate,California,Mexico,2008-10-01,Trucks,7303,Fall
Tornillo,Texas,Mexico,2008-10-01,Buses,0,Fall
Tornillo,Texas,Mexico,2008-10-01,Cars,46984,Fall
Tornillo,Texas,Mexico,2008-10-01,Trains,0,Fall
Tornillo,Texas,Mexico,2008-10-01,Trucks,0,Fall
Trout River,New York,Canada,2008-10-01,Buses,0,Fall
Trout River,New York,Canada,2008-10-01,Cars,16059,Fall
Trout River,New York,Canada,2008-10-01,Trains,33,Fall
Trout River,New York,Canada,2008-10-01,Trucks,1426,Fall
Turner,Montana,Canada,2008-10-01,Buses,1,Fall
Turner,Montana,Canada,2008-10-01,Cars,640,Fall
Turner,Montana,Canada,2008-10-01,Trains,0,Fall
Turner,Montana,Canada,2008-10-01,Trucks,31,Fall
Van Buren,Maine,Canada,2008-10-01,Buses,1,Fall
Van Buren,Maine,Canada,2008-10-01,Cars,26174,Fall
Van Buren,Maine,Canada,2008-10-01,Trains,28,Fall
Van Buren,Maine,Canada,2008-10-01,Trucks,1564,Fall
Vanceboro,Maine,Canada,2008-10-01,Buses,1,Fall
Vanceboro,Maine,Canada,2008-10-01,Cars,4710,Fall
Vanceboro,Maine,Canada,2008-10-01,Trains,31,Fall
Vanceboro,Maine,Canada,2008-10-01,Trucks,348,Fall
Walhalla,North Dakota,Canada,2008-10-01,Buses,0,Fall
Walhalla,North Dakota,Canada,2008-10-01,Cars,4188,Fall
Walhalla,North Dakota,Canada,2008-10-01,Trains,0,Fall
Walhalla,North Dakota,Canada,2008-10-01,Trucks,1189,Fall
Warroad,Minnesota,Canada,2008-10-01,Buses,60,Fall
Warroad,Minnesota,Canada,2008-10-01,Cars,9172,Fall
Warroad,Minnesota,Canada,2008-10-01,Trains,264,Fall
Warroad,Minnesota,Canada,2008-10-01,Trucks,1032,Fall
Westhope,North Dakota,Canada,2008-10-01,Buses,1,Fall
Westhope,North Dakota,Canada,2008-10-01,Cars,896,Fall
Westhope,North Dakota,Canada,2008-10-01,Trains,0,Fall
Westhope,North Dakota,Canada,2008-10-01,Trucks,566,Fall
Whitetail,Montana,Canada,2008-10-01,Buses,0,Fall
Whitetail,Montana,Canada,2008-10-01,Cars,111,Fall
Whitetail,Montana,Canada,2008-10-01,Trains,0,Fall
Whitetail,Montana,Canada,2008-10-01,Trucks,1,Fall
Whitlash,Montana,Canada,2008-10-01,Buses,0,Fall
Whitlash,Montana,Canada,2008-10-01,Cars,54,Fall
Whitlash,Montana,Canada,2008-10-01,Trains,0,Fall
Whitlash,Montana,Canada,2008-10-01,Trucks,7,Fall
Wildhorse,Montana,Canada,2008-10-01,Buses,1,Fall
Wildhorse,Montana,Canada,2008-10-01,Cars,1185,Fall
Wildhorse,Montana,Canada,2008-10-01,Trains,0,Fall
Wildhorse,Montana,Canada,2008-10-01,Trucks,145,Fall
Willow Creek,Montana,Canada,2008-10-01,Buses,0,Fall
Willow Creek,Montana,Canada,2008-10-01,Cars,339,Fall
Willow Creek,Montana,Canada,2008-10-01,Trains,0,Fall
Willow Creek,Montana,Canada,2008-10-01,Trucks,4,Fall
Alcan,Alaska,Canada,2008-11-01,Buses,5,Fall
Alcan,Alaska,Canada,2008-11-01,Cars,980,Fall
Alcan,Alaska,Canada,2008-11-01,Trains,0,Fall
Alcan,Alaska,Canada,2008-11-01,Trucks,473,Fall
Alexandria Bay,New York,Canada,2008-11-01,Buses,143,Fall
Alexandria Bay,New York,Canada,2008-11-01,Cars,47199,Fall
Alexandria Bay,New York,Canada,2008-11-01,Trains,0,Fall
Alexandria Bay,New York,Canada,2008-11-01,Trucks,14456,Fall
Ambrose,North Dakota,Canada,2008-11-01,Buses,0,Fall
Ambrose,North Dakota,Canada,2008-11-01,Cars,111,Fall
Ambrose,North Dakota,Canada,2008-11-01,Trains,0,Fall
Ambrose,North Dakota,Canada,2008-11-01,Trucks,52,Fall
Anacortes,Washington,Canada,2008-11-01,Buses,0,Fall
Anacortes,Washington,Canada,2008-11-01,Cars,2235,Fall
Anacortes,Washington,Canada,2008-11-01,Trains,0,Fall
Anacortes,Washington,Canada,2008-11-01,Trucks,109,Fall
Andrade,California,Mexico,2008-11-01,Buses,0,Fall
Andrade,California,Mexico,2008-11-01,Cars,38941,Fall
Andrade,California,Mexico,2008-11-01,Trains,0,Fall
Andrade,California,Mexico,2008-11-01,Trucks,31,Fall
Antler,North Dakota,Canada,2008-11-01,Buses,0,Fall
Antler,North Dakota,Canada,2008-11-01,Cars,814,Fall
Antler,North Dakota,Canada,2008-11-01,Trains,0,Fall
Antler,North Dakota,Canada,2008-11-01,Trucks,35,Fall
Bar Harbor,Maine,Canada,2008-11-01,Buses,0,Fall
Bar Harbor,Maine,Canada,2008-11-01,Cars,0,Fall
Bar Harbor,Maine,Canada,2008-11-01,Trains,0,Fall
Bar Harbor,Maine,Canada,2008-11-01,Trucks,0,Fall
Baudette,Minnesota,Canada,2008-11-01,Buses,3,Fall
Baudette,Minnesota,Canada,2008-11-01,Cars,12550,Fall
Baudette,Minnesota,Canada,2008-11-01,Trains,107,Fall
Baudette,Minnesota,Canada,2008-11-01,Trucks,665,Fall
Beecher Falls,Vermont,Canada,2008-11-01,Buses,0,Fall
Beecher Falls,Vermont,Canada,2008-11-01,Cars,4206,Fall
Beecher Falls,Vermont,Canada,2008-11-01,Trains,0,Fall
Beecher Falls,Vermont,Canada,2008-11-01,Trucks,971,Fall
Blaine,Washington,Canada,2008-11-01,Buses,844,Fall
Blaine,Washington,Canada,2008-11-01,Cars,196367,Fall
Blaine,Washington,Canada,2008-11-01,Trains,126,Fall
Blaine,Washington,Canada,2008-11-01,Trucks,24416,Fall
Boundary,Washington,Canada,2008-11-01,Buses,0,Fall
Boundary,Washington,Canada,2008-11-01,Cars,5415,Fall
Boundary,Washington,Canada,2008-11-01,Trains,18,Fall
Boundary,Washington,Canada,2008-11-01,Trucks,1,Fall
Bridgewater,Maine,Canada,2008-11-01,Buses,1,Fall
Bridgewater,Maine,Canada,2008-11-01,Cars,4973,Fall
Bridgewater,Maine,Canada,2008-11-01,Trains,0,Fall
Bridgewater,Maine,Canada,2008-11-01,Trucks,1193,Fall
Brownsville,Texas,Mexico,2008-11-01,Buses,669,Fall
Brownsville,Texas,Mexico,2008-11-01,Cars,580799,Fall
Brownsville,Texas,Mexico,2008-11-01,Trains,66,Fall
Brownsville,Texas,Mexico,2008-11-01,Trucks,16082,Fall
Buffalo Niagara Falls,New York,Canada,2008-11-01,Buses,2532,Fall
Buffalo Niagara Falls,New York,Canada,2008-11-01,Cars,417740,Fall
Buffalo Niagara Falls,New York,Canada,2008-11-01,Trains,197,Fall
Buffalo Niagara Falls,New York,Canada,2008-11-01,Trucks,71978,Fall
Calais,Maine,Canada,2008-11-01,Buses,116,Fall
Calais,Maine,Canada,2008-11-01,Cars,70092,Fall
Calais,Maine,Canada,2008-11-01,Trains,10,Fall
Calais,Maine,Canada,2008-11-01,Trucks,6438,Fall
Calexico,California,Mexico,2008-11-01,Buses,45,Fall
Calexico,California,Mexico,2008-11-01,Cars,406363,Fall
Calexico,California,Mexico,2008-11-01,Trains,0,Fall
Calexico,California,Mexico,2008-11-01,Trucks,0,Fall
Calexico East,California,Mexico,2008-11-01,Buses,213,Fall
Calexico East,California,Mexico,2008-11-01,Cars,282930,Fall
Calexico East,California,Mexico,2008-11-01,Trains,20,Fall
Calexico East,California,Mexico,2008-11-01,Trucks,22126,Fall
Carbury,North Dakota,Canada,2008-11-01,Buses,0,Fall
Carbury,North Dakota,Canada,2008-11-01,Cars,835,Fall
Carbury,North Dakota,Canada,2008-11-01,Trains,0,Fall
Carbury,North Dakota,Canada,2008-11-01,Trucks,80,Fall
Champlain Rouses Point,New York,Canada,2008-11-01,Buses,504,Fall
Champlain Rouses Point,New York,Canada,2008-11-01,Cars,63859,Fall
Champlain Rouses Point,New York,Canada,2008-11-01,Trains,109,Fall
Champlain Rouses Point,New York,Canada,2008-11-01,Trucks,26293,Fall
Columbus,New Mexico,Mexico,2008-11-01,Buses,179,Fall
Columbus,New Mexico,Mexico,2008-11-01,Cars,26265,Fall
Columbus,New Mexico,Mexico,2008-11-01,Trains,0,Fall
Columbus,New Mexico,Mexico,2008-11-01,Trucks,671,Fall
Dalton Cache,Alaska,Canada,2008-11-01,Buses,2,Fall
Dalton Cache,Alaska,Canada,2008-11-01,Cars,501,Fall
Dalton Cache,Alaska,Canada,2008-11-01,Trains,0,Fall
Dalton Cache,Alaska,Canada,2008-11-01,Trucks,51,Fall
Danville,Washington,Canada,2008-11-01,Buses,0,Fall
Danville,Washington,Canada,2008-11-01,Cars,3652,Fall
Danville,Washington,Canada,2008-11-01,Trains,0,Fall
Danville,Washington,Canada,2008-11-01,Trucks,69,Fall
Del Bonita,Montana,Canada,2008-11-01,Buses,0,Fall
Del Bonita,Montana,Canada,2008-11-01,Cars,1251,Fall
Del Bonita,Montana,Canada,2008-11-01,Trains,0,Fall
Del Bonita,Montana,Canada,2008-11-01,Trucks,117,Fall
Del Rio,Texas,Mexico,2008-11-01,Buses,3,Fall
Del Rio,Texas,Mexico,2008-11-01,Cars,127823,Fall
Del Rio,Texas,Mexico,2008-11-01,Trains,0,Fall
Del Rio,Texas,Mexico,2008-11-01,Trucks,4307,Fall
Derby Line,Vermont,Canada,2008-11-01,Buses,82,Fall
Derby Line,Vermont,Canada,2008-11-01,Cars,35151,Fall
Derby Line,Vermont,Canada,2008-11-01,Trains,0,Fall
Derby Line,Vermont,Canada,2008-11-01,Trucks,8822,Fall
Detroit,Michigan,Canada,2008-11-01,Buses,2521,Fall
Detroit,Michigan,Canada,2008-11-01,Cars,354553,Fall
Detroit,Michigan,Canada,2008-11-01,Trains,232,Fall
Detroit,Michigan,Canada,2008-11-01,Trucks,114900,Fall
Douglas,Arizona,Mexico,2008-11-01,Buses,219,Fall
Douglas,Arizona,Mexico,2008-11-01,Cars,129515,Fall
Douglas,Arizona,Mexico,2008-11-01,Trains,0,Fall
Douglas,Arizona,Mexico,2008-11-01,Trucks,1876,Fall
Dunseith,North Dakota,Canada,2008-11-01,Buses,14,Fall
Dunseith,North Dakota,Canada,2008-11-01,Cars,3212,Fall
Dunseith,North Dakota,Canada,2008-11-01,Trains,0,Fall
Dunseith,North Dakota,Canada,2008-11-01,Trucks,1609,Fall
Eagle Pass,Texas,Mexico,2008-11-01,Buses,149,Fall
Eagle Pass,Texas,Mexico,2008-11-01,Cars,292323,Fall
Eagle Pass,Texas,Mexico,2008-11-01,Trains,158,Fall
Eagle Pass,Texas,Mexico,2008-11-01,Trucks,7607,Fall
Eastport,Idaho,Canada,2008-11-01,Buses,19,Fall
Eastport,Idaho,Canada,2008-11-01,Cars,4840,Fall
Eastport,Idaho,Canada,2008-11-01,Trains,114,Fall
Eastport,Idaho,Canada,2008-11-01,Trucks,3492,Fall
Eastport,Maine,Canada,2008-11-01,Buses,3,Fall
Eastport,Maine,Canada,2008-11-01,Cars,10796,Fall
Eastport,Maine,Canada,2008-11-01,Trains,0,Fall
Eastport,Maine,Canada,2008-11-01,Trucks,239,Fall
El Paso,Texas,Mexico,2008-11-01,Buses,1967,Fall
El Paso,Texas,Mexico,2008-11-01,Cars,1071449,Fall
El Paso,Texas,Mexico,2008-11-01,Trains,222,Fall
El Paso,Texas,Mexico,2008-11-01,Trucks,53183,Fall
Ferry,Washington,Canada,2008-11-01,Buses,1,Fall
Ferry,Washington,Canada,2008-11-01,Cars,657,Fall
Ferry,Washington,Canada,2008-11-01,Trains,0,Fall
Ferry,Washington,Canada,2008-11-01,Trucks,0,Fall
Fort Fairfield,Maine,Canada,2008-11-01,Buses,0,Fall
Fort Fairfield,Maine,Canada,2008-11-01,Cars,11434,Fall
Fort Fairfield,Maine,Canada,2008-11-01,Trains,0,Fall
Fort Fairfield,Maine,Canada,2008-11-01,Trucks,1415,Fall
Fort Kent,Maine,Canada,2008-11-01,Buses,1,Fall
Fort Kent,Maine,Canada,2008-11-01,Cars,16212,Fall
Fort Kent,Maine,Canada,2008-11-01,Trains,0,Fall
Fort Kent,Maine,Canada,2008-11-01,Trucks,1198,Fall
Fortuna,North Dakota,Canada,2008-11-01,Buses,5,Fall
Fortuna,North Dakota,Canada,2008-11-01,Cars,642,Fall
Fortuna,North Dakota,Canada,2008-11-01,Trains,0,Fall
Fortuna,North Dakota,Canada,2008-11-01,Trucks,316,Fall
Friday Harbor,Washington,Canada,2008-11-01,Buses,0,Fall
Friday Harbor,Washington,Canada,2008-11-01,Cars,119,Fall
Friday Harbor,Washington,Canada,2008-11-01,Trains,0,Fall
Friday Harbor,Washington,Canada,2008-11-01,Trucks,0,Fall
Frontier,Washington,Canada,2008-11-01,Buses,4,Fall
Frontier,Washington,Canada,2008-11-01,Cars,2441,Fall
Frontier,Washington,Canada,2008-11-01,Trains,0,Fall
Frontier,Washington,Canada,2008-11-01,Trucks,1660,Fall
Grand Portage,Minnesota,Canada,2008-11-01,Buses,179,Fall
Grand Portage,Minnesota,Canada,2008-11-01,Cars,11745,Fall
Grand Portage,Minnesota,Canada,2008-11-01,Trains,0,Fall
Grand Portage,Minnesota,Canada,2008-11-01,Trucks,1164,Fall
Hannah,North Dakota,Canada,2008-11-01,Buses,0,Fall
Hannah,North Dakota,Canada,2008-11-01,Cars,141,Fall
Hannah,North Dakota,Canada,2008-11-01,Trains,0,Fall
Hannah,North Dakota,Canada,2008-11-01,Trucks,10,Fall
Hansboro,North Dakota,Canada,2008-11-01,Buses,18,Fall
Hansboro,North Dakota,Canada,2008-11-01,Cars,514,Fall
Hansboro,North Dakota,Canada,2008-11-01,Trains,0,Fall
Hansboro,North Dakota,Canada,2008-11-01,Trucks,139,Fall
Hidalgo,Texas,Mexico,2008-11-01,Buses,2878,Fall
Hidalgo,Texas,Mexico,2008-11-01,Cars,579888,Fall
Hidalgo,Texas,Mexico,2008-11-01,Trains,0,Fall
Hidalgo,Texas,Mexico,2008-11-01,Trucks,34105,Fall
Highgate Springs,Vermont,Canada,2008-11-01,Buses,168,Fall
Highgate Springs,Vermont,Canada,2008-11-01,Cars,33534,Fall
Highgate Springs,Vermont,Canada,2008-11-01,Trains,30,Fall
Highgate Springs,Vermont,Canada,2008-11-01,Trucks,7439,Fall
Houlton,Maine,Canada,2008-11-01,Buses,52,Fall
Houlton,Maine,Canada,2008-11-01,Cars,22947,Fall
Houlton,Maine,Canada,2008-11-01,Trains,0,Fall
Houlton,Maine,Canada,2008-11-01,Trucks,7184,Fall
International Falls,Minnesota,Canada,2008-11-01,Buses,7,Fall
International Falls,Minnesota,Canada,2008-11-01,Cars,34380,Fall
International Falls,Minnesota,Canada,2008-11-01,Trains,339,Fall
International Falls,Minnesota,Canada,2008-11-01,Trucks,1481,Fall
Jackman,Maine,Canada,2008-11-01,Buses,4,Fall
Jackman,Maine,Canada,2008-11-01,Cars,6688,Fall
Jackman,Maine,Canada,2008-11-01,Trains,20,Fall
Jackman,Maine,Canada,2008-11-01,Trucks,8259,Fall
Kenneth G Ward,Washington,Canada,2008-11-01,Buses,0,Fall
Kenneth G Ward,Washington,Canada,2008-11-01,Cars,42687,Fall
Kenneth G Ward,Washington,Canada,2008-11-01,Trains,0,Fall
Kenneth G Ward,Washington,Canada,2008-11-01,Trucks,3563,Fall
Ketchikan,Alaska,Canada,2008-11-01,Buses,0,Fall
Ketchikan,Alaska,Canada,2008-11-01,Cars,103,Fall
Ketchikan,Alaska,Canada,2008-11-01,Trains,0,Fall
Ketchikan,Alaska,Canada,2008-11-01,Trucks,0,Fall
Lancaster,Minnesota,Canada,2008-11-01,Buses,4,Fall
Lancaster,Minnesota,Canada,2008-11-01,Cars,2226,Fall
Lancaster,Minnesota,Canada,2008-11-01,Trains,0,Fall
Lancaster,Minnesota,Canada,2008-11-01,Trucks,418,Fall
Laredo,Texas,Mexico,2008-11-01,Buses,3156,Fall
Laredo,Texas,Mexico,2008-11-01,Cars,530759,Fall
Laredo,Texas,Mexico,2008-11-01,Trains,329,Fall
Laredo,Texas,Mexico,2008-11-01,Trucks,114729,Fall
Laurier,Washington,Canada,2008-11-01,Buses,7,Fall
Laurier,Washington,Canada,2008-11-01,Cars,3685,Fall
Laurier,Washington,Canada,2008-11-01,Trains,7,Fall
Laurier,Washington,Canada,2008-11-01,Trucks,311,Fall
Limestone,Maine,Canada,2008-11-01,Buses,0,Fall
Limestone,Maine,Canada,2008-11-01,Cars,2960,Fall
Limestone,Maine,Canada,2008-11-01,Trains,0,Fall
Limestone,Maine,Canada,2008-11-01,Trucks,172,Fall
Lukeville,Arizona,Mexico,2008-11-01,Buses,100,Fall
Lukeville,Arizona,Mexico,2008-11-01,Cars,36878,Fall
Lukeville,Arizona,Mexico,2008-11-01,Trains,0,Fall
Lukeville,Arizona,Mexico,2008-11-01,Trucks,27,Fall
Madawaska,Maine,Canada,2008-11-01,Buses,19,Fall
Madawaska,Maine,Canada,2008-11-01,Cars,46768,Fall
Madawaska,Maine,Canada,2008-11-01,Trains,0,Fall
Madawaska,Maine,Canada,2008-11-01,Trucks,2509,Fall
Maida,North Dakota,Canada,2008-11-01,Buses,0,Fall
Maida,North Dakota,Canada,2008-11-01,Cars,677,Fall
Maida,North Dakota,Canada,2008-11-01,Trains,0,Fall
Maida,North Dakota,Canada,2008-11-01,Trucks,124,Fall
Massena,New York,Canada,2008-11-01,Buses,155,Fall
Massena,New York,Canada,2008-11-01,Cars,79174,Fall
Massena,New York,Canada,2008-11-01,Trains,0,Fall
Massena,New York,Canada,2008-11-01,Trucks,2695,Fall
Metaline Falls,Washington,Canada,2008-11-01,Buses,2,Fall
Metaline Falls,Washington,Canada,2008-11-01,Cars,1522,Fall
Metaline Falls,Washington,Canada,2008-11-01,Trains,0,Fall
Metaline Falls,Washington,Canada,2008-11-01,Trucks,878,Fall
Morgan,Montana,Canada,2008-11-01,Buses,1,Fall
Morgan,Montana,Canada,2008-11-01,Cars,490,Fall
Morgan,Montana,Canada,2008-11-01,Trains,0,Fall
Morgan,Montana,Canada,2008-11-01,Trucks,10,Fall
Naco,Arizona,Mexico,2008-11-01,Buses,2,Fall
Naco,Arizona,Mexico,2008-11-01,Cars,19539,Fall
Naco,Arizona,Mexico,2008-11-01,Trains,0,Fall
Naco,Arizona,Mexico,2008-11-01,Trucks,169,Fall
Neche,North Dakota,Canada,2008-11-01,Buses,0,Fall
Neche,North Dakota,Canada,2008-11-01,Cars,3648,Fall
Neche,North Dakota,Canada,2008-11-01,Trains,0,Fall
Neche,North Dakota,Canada,2008-11-01,Trucks,1104,Fall
Nighthawk,Washington,Canada,2008-11-01,Buses,0,Fall
Nighthawk,Washington,Canada,2008-11-01,Cars,587,Fall
Nighthawk,Washington,Canada,2008-11-01,Trains,0,Fall
Nighthawk,Washington,Canada,2008-11-01,Trucks,0,Fall
Nogales,Arizona,Mexico,2008-11-01,Buses,981,Fall
Nogales,Arizona,Mexico,2008-11-01,Cars,235766,Fall
Nogales,Arizona,Mexico,2008-11-01,Trains,61,Fall
Nogales,Arizona,Mexico,2008-11-01,Trucks,21917,Fall
Noonan,North Dakota,Canada,2008-11-01,Buses,0,Fall
Noonan,North Dakota,Canada,2008-11-01,Cars,2526,Fall
Noonan,North Dakota,Canada,2008-11-01,Trains,0,Fall
Noonan,North Dakota,Canada,2008-11-01,Trucks,509,Fall
Northgate,North Dakota,Canada,2008-11-01,Buses,0,Fall
Northgate,North Dakota,Canada,2008-11-01,Cars,1313,Fall
Northgate,North Dakota,Canada,2008-11-01,Trains,0,Fall
Northgate,North Dakota,Canada,2008-11-01,Trucks,1538,Fall
Norton,Vermont,Canada,2008-11-01,Buses,2,Fall
Norton,Vermont,Canada,2008-11-01,Cars,3032,Fall
Norton,Vermont,Canada,2008-11-01,Trains,24,Fall
Norton,Vermont,Canada,2008-11-01,Trucks,1019,Fall
Ogdensburg,New York,Canada,2008-11-01,Buses,12,Fall
Ogdensburg,New York,Canada,2008-11-01,Cars,18387,Fall
Ogdensburg,New York,Canada,2008-11-01,Trains,0,Fall
Ogdensburg,New York,Canada,2008-11-01,Trucks,2764,Fall
Opheim,Montana,Canada,2008-11-01,Buses,3,Fall
Opheim,Montana,Canada,2008-11-01,Cars,290,Fall
Opheim,Montana,Canada,2008-11-01,Trains,0,Fall
Opheim,Montana,Canada,2008-11-01,Trucks,45,Fall
Oroville,Washington,Canada,2008-11-01,Buses,18,Fall
Oroville,Washington,Canada,2008-11-01,Cars,20261,Fall
Oroville,Washington,Canada,2008-11-01,Trains,0,Fall
Oroville,Washington,Canada,2008-11-01,Trucks,2429,Fall
Otay Mesa,California,Mexico,2008-11-01,Buses,3402,Fall
Otay Mesa,California,Mexico,2008-11-01,Cars,368073,Fall
Otay Mesa,California,Mexico,2008-11-01,Trains,18,Fall
Otay Mesa,California,Mexico,2008-11-01,Trucks,56066,Fall
Pembina,North Dakota,Canada,2008-11-01,Buses,156,Fall
Pembina,North Dakota,Canada,2008-11-01,Cars,21545,Fall
Pembina,North Dakota,Canada,2008-11-01,Trains,114,Fall
Pembina,North Dakota,Canada,2008-11-01,Trucks,17217,Fall
Piegan,Montana,Canada,2008-11-01,Buses,0,Fall
Piegan,Montana,Canada,2008-11-01,Cars,3772,Fall
Piegan,Montana,Canada,2008-11-01,Trains,0,Fall
Piegan,Montana,Canada,2008-11-01,Trucks,82,Fall
Pinecreek,Minnesota,Canada,2008-11-01,Buses,0,Fall
Pinecreek,Minnesota,Canada,2008-11-01,Cars,346,Fall
Pinecreek,Minnesota,Canada,2008-11-01,Trains,0,Fall
Pinecreek,Minnesota,Canada,2008-11-01,Trucks,7,Fall
Point Roberts,Washington,Canada,2008-11-01,Buses,84,Fall
Point Roberts,Washington,Canada,2008-11-01,Cars,33445,Fall
Point Roberts,Washington,Canada,2008-11-01,Trains,0,Fall
Point Roberts,Washington,Canada,2008-11-01,Trucks,1232,Fall
Port Angeles,Washington,Canada,2008-11-01,Buses,1,Fall
Port Angeles,Washington,Canada,2008-11-01,Cars,2803,Fall
Port Angeles,Washington,Canada,2008-11-01,Trains,0,Fall
