Date,Port Name,State,Port Code,Border,Measure,Value,Year,Month,Month_Name,Quarter,Region
2015-04-01,Derby Line,Vermont,209,Canada,Commercial Transportation,16947,2015,4,April,2,Northeast
2015-04-01,Derby Line,Vermont,209,Canada,Personal Transportation,103144,2015,4,April,2,Northeast
2015-04-01,Derby Line,Vermont,209,Canada,Public Transportation,5150,2015,4,April,2,Northeast
2015-04-01,Detroit,Michigan,3801,Canada,Commercial Transportation,276146,2015,4,April,2,Great Lakes
2015-04-01,Detroit,Michigan,3801,Canada,Personal Transportation,873465,2015,4,April,2,Great Lakes
2015-04-01,Detroit,Michigan,3801,Canada,Public Transportation,20316,2015,4,April,2,Great Lakes
2015-04-01,Detroit,Michigan,3801,Canada,Rail Transportation,16019,2015,4,April,2,Great Lakes
2015-04-01,Douglas,Arizona,2601,Mexico,Commercial Transportation,5136,2015,4,April,2,Southwest
2015-04-01,Douglas,Arizona,2601,Mexico,Personal Transportation,461688,2015,4,April,2,Southwest
2015-04-01,Douglas,Arizona,2601,Mexico,Public Transportation,1456,2015,4,April,2,Southwest
2015-04-01,Dunseith,North Dakota,3422,Canada,Commercial Transportation,4997,2015,4,April,2,Northern Plains
2015-04-01,Dunseith,North Dakota,3422,Canada,Personal Transportation,10040,2015,4,April,2,Northern Plains
2015-04-01,Dunseith,North Dakota,3422,Canada,Public Transportation,210,2015,4,April,2,Northern Plains
2015-04-01,Eagle Pass,Texas,2303,Mexico,Commercial Transportation,23941,2015,4,April,2,South
2015-04-01,Eagle Pass,Texas,2303,Mexico,Personal Transportation,754154,2015,4,April,2,South
2015-04-01,Eagle Pass,Texas,2303,Mexico,Public Transportation,1628,2015,4,April,2,South
2015-04-01,Eagle Pass,Texas,2303,Mexico,Rail Transportation,22597,2015,4,April,2,South
2015-04-01,Eastport,Idaho,3302,Canada,Commercial Transportation,11107,2015,4,April,2,Pacific Northwest
2015-04-01,Eastport,Idaho,3302,Canada,Personal Transportation,17695,2015,4,April,2,Pacific Northwest
2015-04-01,Eastport,Idaho,3302,Canada,Public Transportation,340,2015,4,April,2,Pacific Northwest
2015-04-01,Eastport,Idaho,3302,Canada,Rail Transportation,11816,2015,4,April,2,Pacific Northwest
2015-04-01,Eastport,Maine,103,Canada,Commercial Transportation,328,2015,4,April,2,Northeast
2015-04-01,Eastport,Maine,103,Canada,Personal Transportation,22567,2015,4,April,2,Northeast
2015-04-01,Eastport,Maine,103,Canada,Public Transportation,35,2015,4,April,2,Northeast
2015-04-01,El Paso,Texas,2402,Mexico,Commercial Transportation,127848,2015,4,April,2,South
2015-04-01,El Paso,Texas,2402,Mexico,Personal Transportation,3174206,2015,4,April,2,South
2015-04-01,El Paso,Texas,2402,Mexico,Public Transportation,23134,2015,4,April,2,South
2015-04-01,El Paso,Texas,2402,Mexico,Rail Transportation,9186,2015,4,April,2,South
2015-04-01,Ferry,Washington,3013,Canada,Commercial Transportation,54,2015,4,April,2,Pacific Northwest
2015-04-01,Ferry,Washington,3013,Canada,Personal Transportation,1622,2015,4,April,2,Pacific Northwest
2015-04-01,Fort Fairfield,Maine,107,Canada,Commercial Transportation,1748,2015,4,April,2,Northeast
2015-04-01,Fort Fairfield,Maine,107,Canada,Personal Transportation,23220,2015,4,April,2,Northeast
2015-04-01,Fort Kent,Maine,110,Canada,Commercial Transportation,1240,2015,4,April,2,Northeast
2015-04-01,Fort Kent,Maine,110,Canada,Personal Transportation,29829,2015,4,April,2,Northeast
2015-04-01,Fort Kent,Maine,110,Canada,Public Transportation,58,2015,4,April,2,Northeast
2015-04-01,Fortuna,North Dakota,3417,Canada,Commercial Transportation,1490,2015,4,April,2,Northern Plains
2015-04-01,Fortuna,North Dakota,3417,Canada,Personal Transportation,2069,2015,4,April,2,Northern Plains
2015-04-01,Fortuna,North Dakota,3417,Canada,Public Transportation,46,2015,4,April,2,Northern Plains
2015-04-01,Friday Harbor,Washington,3014,Canada,Personal Transportation,734,2015,4,April,2,Pacific Northwest
2015-04-01,Frontier,Washington,3020,Canada,Commercial Transportation,3242,2015,4,April,2,Pacific Northwest
2015-04-01,Frontier,Washington,3020,Canada,Personal Transportation,9041,2015,4,April,2,Pacific Northwest
2015-04-01,Frontier,Washington,3020,Canada,Public Transportation,174,2015,4,April,2,Pacific Northwest
2015-04-01,Frontier,Washington,3020,Canada,Rail Transportation,806,2015,4,April,2,Pacific Northwest
2015-04-01,Grand Portage,Minnesota,3613,Canada,Commercial Transportation,2113,2015,4,April,2,Great Lakes
2015-04-01,Grand Portage,Minnesota,3613,Canada,Personal Transportation,53977,2015,4,April,2,Great Lakes
2015-04-01,Grand Portage,Minnesota,3613,Canada,Public Transportation,1821,2015,4,April,2,Great Lakes
2015-04-01,Hannah,North Dakota,3408,Canada,Commercial Transportation,18,2015,4,April,2,Northern Plains
2015-04-01,Hannah,North Dakota,3408,Canada,Personal Transportation,236,2015,4,April,2,Northern Plains
2015-04-01,Hansboro,North Dakota,3415,Canada,Commercial Transportation,2,2015,4,April,2,Northern Plains
2015-04-01,Hansboro,North Dakota,3415,Canada,Personal Transportation,1540,2015,4,April,2,Northern Plains
2015-04-01,Hansboro,North Dakota,3415,Canada,Public Transportation,82,2015,4,April,2,Northern Plains
2015-04-01,Hidalgo,Texas,2305,Mexico,Commercial Transportation,91922,2015,4,April,2,South
2015-04-01,Hidalgo,Texas,2305,Mexico,Personal Transportation,1314785,2015,4,April,2,South
2015-04-01,Hidalgo,Texas,2305,Mexico,Public Transportation,25104,2015,4,April,2,South
2015-04-01,Highgate Springs,Vermont,212,Canada,Commercial Transportation,17127,2015,4,April,2,Northeast
2015-04-01,Highgate Springs,Vermont,212,Canada,Personal Transportation,118348,2015,4,April,2,Northeast
2015-04-01,Highgate Springs,Vermont,212,Canada,Public Transportation,8374,2015,4,April,2,Northeast
2015-04-01,Highgate Springs,Vermont,212,Canada,Rail Transportation,1566,2015,4,April,2,Northeast
2015-04-01,Houlton,Maine,106,Canada,Commercial Transportation,13930,2015,4,April,2,Northeast
2015-04-01,Houlton,Maine,106,Canada,Personal Transportation,52213,2015,4,April,2,Northeast
2015-04-01,Houlton,Maine,106,Canada,Public Transportation,483,2015,4,April,2,Northeast
2015-04-01,International Falls,Minnesota,3604,Canada,Commercial Transportation,2497,2015,4,April,2,Great Lakes
2015-04-01,International Falls,Minnesota,3604,Canada,Personal Transportation,76573,2015,4,April,2,Great Lakes
2015-04-01,International Falls,Minnesota,3604,Canada,Public Transportation,262,2015,4,April,2,Great Lakes
2015-04-01,International Falls,Minnesota,3604,Canada,Rail Transportation,61719,2015,4,April,2,Great Lakes
2015-04-01,Jackman,Maine,104,Canada,Commercial Transportation,12845,2015,4,April,2,Northeast
2015-04-01,Jackman,Maine,104,Canada,Personal Transportation,20430,2015,4,April,2,Northeast
2015-04-01,Jackman,Maine,104,Canada,Public Transportation,711,2015,4,April,2,Northeast
2015-04-01,Jackman,Maine,104,Canada,Rail Transportation,491,2015,4,April,2,Northeast
2015-04-01,Kenneth G Ward,Washington,3023,Canada,Commercial Transportation,7204,2015,4,April,2,Pacific Northwest
2015-04-01,Kenneth G Ward,Washington,3023,Canada,Personal Transportation,125656,2015,4,April,2,Pacific Northwest
2015-04-01,Kenneth G Ward,Washington,3023,Canada,Public Transportation,26,2015,4,April,2,Pacific Northwest
2015-04-01,Ketchikan,Alaska,3102,Canada,Commercial Transportation,11,2015,4,April,2,Alaska
2015-04-01,Ketchikan,Alaska,3102,Canada,Personal Transportation,479,2015,4,April,2,Alaska
2015-04-01,Lancaster,Minnesota,3430,Canada,Commercial Transportation,688,2015,4,April,2,Great Lakes
2015-04-01,Lancaster,Minnesota,3430,Canada,Personal Transportation,6493,2015,4,April,2,Great Lakes
2015-04-01,Lancaster,Minnesota,3430,Canada,Public Transportation,5,2015,4,April,2,Great Lakes
2015-04-01,Laredo,Texas,2304,Mexico,Commercial Transportation,336283,2015,4,April,2,South
2015-04-01,Laredo,Texas,2304,Mexico,Personal Transportation,1611783,2015,4,April,2,South
2015-04-01,Laredo,Texas,2304,Mexico,Public Transportation,89669,2015,4,April,2,South
2015-04-01,Laredo,Texas,2304,Mexico,Rail Transportation,33222,2015,4,April,2,South
2015-04-01,Laurier,Washington,3016,Canada,Commercial Transportation,1117,2015,4,April,2,Pacific Northwest
2015-04-01,Laurier,Washington,3016,Canada,Personal Transportation,10455,2015,4,April,2,Pacific Northwest
2015-04-01,Laurier,Washington,3016,Canada,Public Transportation,49,2015,4,April,2,Pacific Northwest
2015-04-01,Laurier,Washington,3016,Canada,Rail Transportation,316,2015,4,April,2,Pacific Northwest
2015-04-01,Limestone,Maine,118,Canada,Commercial Transportation,279,2015,4,April,2,Northeast
2015-04-01,Limestone,Maine,118,Canada,Personal Transportation,4728,2015,4,April,2,Northeast
2015-04-01,Lukeville,Arizona,2602,Mexico,Commercial Transportation,7,2015,4,April,2,Southwest
2015-04-01,Lukeville,Arizona,2602,Mexico,Personal Transportation,101372,2015,4,April,2,Southwest
2015-04-01,Lukeville,Arizona,2602,Mexico,Public Transportation,256,2015,4,April,2,Southwest
2015-04-01,Madawaska,Maine,109,Canada,Commercial Transportation,2522,2015,4,April,2,Northeast
2015-04-01,Madawaska,Maine,109,Canada,Personal Transportation,88565,2015,4,April,2,Northeast
2015-04-01,Madawaska,Maine,109,Canada,Public Transportation,140,2015,4,April,2,Northeast
2015-04-01,Maida,North Dakota,3416,Canada,Commercial Transportation,10,2015,4,April,2,Northern Plains
2015-04-01,Maida,North Dakota,3416,Canada,Personal Transportation,1528,2015,4,April,2,Northern Plains
2015-04-01,Massena,New York,704,Canada,Commercial Transportation,3707,2015,4,April,2,Northeast
2015-04-01,Massena,New York,704,Canada,Personal Transportation,192622,2015,4,April,2,Northeast
2015-04-01,Massena,New York,704,Canada,Public Transportation,3710,2015,4,April,2,Northeast
2015-04-01,Metaline Falls,Washington,3025,Canada,Commercial Transportation,1585,2015,4,April,2,Pacific Northwest
2015-04-01,Metaline Falls,Washington,3025,Canada,Personal Transportation,4881,2015,4,April,2,Pacific Northwest
2015-04-01,Metaline Falls,Washington,3025,Canada,Public Transportation,41,2015,4,April,2,Pacific Northwest
2015-04-01,Morgan,Montana,3319,Canada,Commercial Transportation,100,2015,4,April,2,Northern Plains
2015-04-01,Morgan,Montana,3319,Canada,Personal Transportation,1235,2015,4,April,2,Northern Plains
2015-04-01,Naco,Arizona,2603,Mexico,Commercial Transportation,642,2015,4,April,2,Southwest
2015-04-01,Naco,Arizona,2603,Mexico,Personal Transportation,72258,2015,4,April,2,Southwest
2015-04-01,Neche,North Dakota,3404,Canada,Commercial Transportation,1813,2015,4,April,2,Northern Plains
2015-04-01,Neche,North Dakota,3404,Canada,Personal Transportation,7641,2015,4,April,2,Northern Plains
2015-04-01,Nighthawk,Washington,3011,Canada,Personal Transportation,1419,2015,4,April,2,Pacific Northwest
2015-04-01,Nogales,Arizona,2604,Mexico,Commercial Transportation,75734,2015,4,April,2,Southwest
2015-04-01,Nogales,Arizona,2604,Mexico,Personal Transportation,1142603,2015,4,April,2,Southwest
2015-04-01,Nogales,Arizona,2604,Mexico,Public Transportation,14217,2015,4,April,2,Southwest
2015-04-01,Nogales,Arizona,2604,Mexico,Rail Transportation,8426,2015,4,April,2,Southwest
2015-04-01,Noonan,North Dakota,3420,Canada,Commercial Transportation,759,2015,4,April,2,Northern Plains
2015-04-01,Noonan,North Dakota,3420,Canada,Personal Transportation,6598,2015,4,April,2,Northern Plains
2015-04-01,Northgate,North Dakota,3406,Canada,Commercial Transportation,1316,2015,4,April,2,Northern Plains
2015-04-01,Northgate,North Dakota,3406,Canada,Personal Transportation,4020,2015,4,April,2,Northern Plains
2015-04-01,Northgate,North Dakota,3406,Canada,Rail Transportation,24,2015,4,April,2,Northern Plains
2015-04-01,Norton,Vermont,211,Canada,Commercial Transportation,2019,2015,4,April,2,Northeast
2015-04-01,Norton,Vermont,211,Canada,Personal Transportation,7208,2015,4,April,2,Northeast
2015-04-01,Norton,Vermont,211,Canada,Rail Transportation,939,2015,4,April,2,Northeast
2015-04-01,Ogdensburg,New York,701,Canada,Commercial Transportation,6623,2015,4,April,2,Northeast
2015-04-01,Ogdensburg,New York,701,Canada,Personal Transportation,63231,2015,4,April,2,Northeast
2015-04-01,Ogdensburg,New York,701,Canada,Public Transportation,435,2015,4,April,2,Northeast
2015-04-01,Opheim,Montana,3317,Canada,Commercial Transportation,48,2015,4,April,2,Northern Plains
2015-04-01,Opheim,Montana,3317,Canada,Personal Transportation,732,2015,4,April,2,Northern Plains
2015-04-01,Oroville,Washington,3019,Canada,Commercial Transportation,5585,2015,4,April,2,Pacific Northwest
2015-04-01,Oroville,Washington,3019,Canada,Personal Transportation,53994,2015,4,April,2,Pacific Northwest
2015-04-01,Oroville,Washington,3019,Canada,Public Transportation,213,2015,4,April,2,Pacific Northwest
2015-04-01,Otay Mesa,California,2506,Mexico,Commercial Transportation,137514,2015,4,April,2,Southwest
2015-04-01,Otay Mesa,California,2506,Mexico,Personal Transportation,1801420,2015,4,April,2,Southwest
2015-04-01,Otay Mesa,California,2506,Mexico,Public Transportation,17260,2015,4,April,2,Southwest
2015-04-01,Otay Mesa,California,2506,Mexico,Rail Transportation,248,2015,4,April,2,Southwest
2015-04-01,Pembina,North Dakota,3401,Canada,Commercial Transportation,38899,2015,4,April,2,Northern Plains
2015-04-01,Pembina,North Dakota,3401,Canada,Personal Transportation,71760,2015,4,April,2,Northern Plains
2015-04-01,Pembina,North Dakota,3401,Canada,Public Transportation,2530,2015,4,April,2,Northern Plains
2015-04-01,Pembina,North Dakota,3401,Canada,Rail Transportation,10535,2015,4,April,2,Northern Plains
2015-04-01,Piegan,Montana,3316,Canada,Commercial Transportation,159,2015,4,April,2,Northern Plains
2015-04-01,Piegan,Montana,3316,Canada,Personal Transportation,15729,2015,4,April,2,Northern Plains
2015-04-01,Pinecreek,Minnesota,3425,Canada,Commercial Transportation,160,2015,4,April,2,Great Lakes
2015-04-01,Pinecreek,Minnesota,3425,Canada,Personal Transportation,1048,2015,4,April,2,Great Lakes
2015-04-01,Point Roberts,Washington,3017,Canada,Commercial Transportation,1551,2015,4,April,2,Pacific Northwest
2015-04-01,Point Roberts,Washington,3017,Canada,Personal Transportation,203229,2015,4,April,2,Pacific Northwest
2015-04-01,Point Roberts,Washington,3017,Canada,Public Transportation,425,2015,4,April,2,Pacific Northwest
2015-04-01,Port Angeles,Washington,3007,Canada,Commercial Transportation,104,2015,4,April,2,Pacific Northwest
2015-04-01,Port Angeles,Washington,3007,Canada,Personal Transportation,12607,2015,4,April,2,Pacific Northwest
2015-04-01,Port Angeles,Washington,3007,Canada,Public Transportation,412,2015,4,April,2,Pacific Northwest
2015-04-01,Port Huron,Michigan,3802,Canada,Commercial Transportation,133639,2015,4,April,2,Great Lakes
2015-04-01,Port Huron,Michigan,3802,Canada,Personal Transportation,348217,2015,4,April,2,Great Lakes
2015-04-01,Port Huron,Michigan,3802,Canada,Public Transportation,5708,2015,4,April,2,Great Lakes
2015-04-01,Port Huron,Michigan,3802,Canada,Rail Transportation,41447,2015,4,April,2,Great Lakes
2015-04-01,Portal,North Dakota,3403,Canada,Commercial Transportation,14577,2015,4,April,2,Northern Plains
2015-04-01,Portal,North Dakota,3403,Canada,Personal Transportation,24892,2015,4,April,2,Northern Plains
2015-04-01,Portal,North Dakota,3403,Canada,Public Transportation,364,2015,4,April,2,Northern Plains
2015-04-01,Portal,North Dakota,3403,Canada,Rail Transportation,23217,2015,4,April,2,Northern Plains
2015-04-01,Porthill,Idaho,3308,Canada,Commercial Transportation,1099,2015,4,April,2,Pacific Northwest
2015-04-01,Porthill,Idaho,3308,Canada,Personal Transportation,31814,2015,4,April,2,Pacific Northwest
2015-04-01,Presidio,Texas,2403,Mexico,Commercial Transportation,1504,2015,4,April,2,South
2015-04-01,Presidio,Texas,2403,Mexico,Personal Transportation,175747,2015,4,April,2,South
2015-04-01,Presidio,Texas,2403,Mexico,Public Transportation,695,2015,4,April,2,South
2015-04-01,Progreso,Texas,2309,Mexico,Commercial Transportation,6618,2015,4,April,2,South
2015-04-01,Progreso,Texas,2309,Mexico,Personal Transportation,329157,2015,4,April,2,South
2015-04-01,Raymond,Montana,3301,Canada,Commercial Transportation,2944,2015,4,April,2,Northern Plains
2015-04-01,Raymond,Montana,3301,Canada,Personal Transportation,5323,2015,4,April,2,Northern Plains
2015-04-01,Raymond,Montana,3301,Canada,Public Transportation,12,2015,4,April,2,Northern Plains
2015-04-01,Richford,Vermont,203,Canada,Commercial Transportation,483,2015,4,April,2,Northeast
2015-04-01,Richford,Vermont,203,Canada,Personal Transportation,22440,2015,4,April,2,Northeast
2015-04-01,Richford,Vermont,203,Canada,Rail Transportation,58,2015,4,April,2,Northeast
2015-04-01,Rio Grande City,Texas,2307,Mexico,Commercial Transportation,6122,2015,4,April,2,South
2015-04-01,Rio Grande City,Texas,2307,Mexico,Personal Transportation,95695,2015,4,April,2,South
2015-04-01,Roma,Texas,2310,Mexico,Commercial Transportation,1268,2015,4,April,2,South
2015-04-01,Roma,Texas,2310,Mexico,Personal Transportation,201528,2015,4,April,2,South
2015-04-01,Roma,Texas,2310,Mexico,Public Transportation,460,2015,4,April,2,South
2015-04-01,Roosville,Montana,3318,Canada,Commercial Transportation,1828,2015,4,April,2,Northern Plains
2015-04-01,Roosville,Montana,3318,Canada,Personal Transportation,34009,2015,4,April,2,Northern Plains
2015-04-01,Roosville,Montana,3318,Canada,Public Transportation,17,2015,4,April,2,Northern Plains
2015-04-01,Roseau,Minnesota,3426,Canada,Commercial Transportation,1420,2015,4,April,2,Great Lakes
2015-04-01,Roseau,Minnesota,3426,Canada,Personal Transportation,7770,2015,4,April,2,Great Lakes
2015-04-01,San Luis,Arizona,2608,Mexico,Commercial Transportation,5254,2015,4,April,2,Southwest
2015-04-01,San Luis,Arizona,2608,Mexico,Personal Transportation,898494,2015,4,April,2,Southwest
2015-04-01,San Luis,Arizona,2608,Mexico,Public Transportation,8,2015,4,April,2,Southwest
2015-04-01,San Ysidro,California,2504,Mexico,Personal Transportation,3918695,2015,4,April,2,Southwest
2015-04-01,San Ysidro,California,2504,Mexico,Public Transportation,39488,2015,4,April,2,Southwest
2015-04-01,Santa Teresa,New Mexico,2408,Mexico,Commercial Transportation,16418,2015,4,April,2,Southwest
